public_date,AERO,AGRIC,AUTOS,BANKS,BEER,BLDMT,BOOKS,BOXES,BUSSV,CHEMS,CHIPS,CLTHS,CNSTR,COAL,DRUGS,ELCEQ,FABPR,FIN,FOOD,FUN,GOLD,GUNS,HARDW,HLTH,HSHLD,INSUR,LABEQ,MACH,MEALS,MEDEQ,MINES,OIL,OTHER,PAPER,PERSV,RLEST,RTAIL,RUBBR,SHIPS,SMOKE,SODA,SOFTW,STEEL,TELCM,TOYS,TRANS,TXTLS,UTIL,WHLSL
2009-01-31,-0.187287,-0.005903,-0.098126,-0.185055,-0.060209,-0.151912,-0.126406,-0.043455,-0.070117,-0.081348,-0.055248,-0.087167,-0.130925,-0.070224,-0.104861,-0.135573,-0.280192,-0.063844,-0.108886,-0.217875,0.034772,-0.206693,-0.090943,-0.103367,-0.109779,-0.199584,-0.102822,-0.128086,-0.079799,-0.125215,-0.012595,-0.120903,-0.154201,-0.149337,-0.110770,-0.221733,-0.011945,-0.168725,-0.192811,-0.079792,-0.038112,-0.026392,-0.186333,-0.071113,-0.145642,-0.125246,-0.306069,-0.126099,-0.078605
2009-02-28,0.057758,0.089106,0.137328,0.173540,0.052027,0.105746,0.043178,0.065078,0.093395,0.165999,0.144485,0.155501,0.151738,0.031095,0.078202,0.082512,0.209699,0.176279,0.007153,0.111530,0.089539,0.076159,0.132273,0.010550,0.004262,0.116397,0.072894,0.113756,0.086169,0.044760,0.205070,0.037602,-0.059690,0.076619,0.053767,0.177349,0.109914,0.107803,0.061934,0.066366,0.093210,0.097519,0.119927,0.073122,0.059050,0.080628,0.271759,0.027998,0.044720
2009-03-31,0.176784,0.032671,0.570033,0.207200,0.015012,0.294530,0.254169,0.146014,0.124108,0.193628,0.143026,0.239585,0.144251,0.123181,-0.029923,0.258944,0.643454,0.172553,0.036445,0.521776,-0.080514,0.143479,0.167610,0.144347,0.086389,0.119172,0.125597,0.215950,0.094144,0.064605,0.094272,0.057063,0.094143,0.192252,-0.030864,0.525854,0.095369,0.283438,0.435748,0.029029,0.026564,0.107876,0.263954,0.094280,0.242270,0.151755,0.546397,0.021278,0.144263
2009-04-30,0.092820,-0.026867,-0.033180,0.113360,0.036219,-0.027368,0.008669,0.068202,-0.001217,0.071183,0.043355,0.038479,0.011830,0.357715,0.065618,0.033956,0.280720,0.109231,0.072635,0.081487,0.217865,0.064895,-0.017854,0.036072,0.047937,0.081732,0.014059,0.033395,0.058609,0.053962,0.158465,0.107869,0.104825,0.029925,-0.024043,0.013751,-0.029658,-0.001040,-0.027700,0.047986,0.115537,0.039960,0.122452,0.010767,0.026065,0.021019,-0.107310,0.046385,0.029224
2009-05-31,-0.022719,-0.079221,0.058917,-0.028276,0.048769,-0.033595,0.014990,0.023754,0.016884,-0.067698,0.030359,-0.035276,-0.008674,-0.100801,0.033989,0.002818,-0.059756,0.004854,0.029464,-0.074034,-0.159912,-0.033358,0.065282,0.042937,0.006312,-0.016174,0.049743,-0.011975,-0.031813,0.047352,-0.049391,-0.050593,0.063190,0.036785,0.122336,0.058921,0.004073,0.016886,-0.070147,-0.019825,-0.013886,0.046084,0.019540,0.012990,-0.021737,0.006155,-0.062641,0.046572,-0.012914
2009-06-30,0.044104,0.120204,0.219871,0.087866,0.040967,0.190525,0.124036,0.118761,0.058717,0.170110,0.105981,0.125052,0.096383,0.189506,0.060362,0.117196,0.055357,0.073251,0.071621,0.159638,0.024624,-0.064572,0.120503,0.060635,0.101376,0.097989,0.092261,0.163063,0.022568,0.022530,0.172208,0.050717,0.051656,0.159100,0.037487,0.114268,0.070153,0.133499,0.068271,0.074791,0.044865,0.053421,0.016043,0.056946,0.113171,0.114652,0.376789,0.044158,0.083982
2009-07-31,0.106137,-0.001893,-0.003165,0.122908,0.008100,0.076844,0.034468,0.004603,0.033859,0.017918,0.022776,0.031241,0.075078,0.003038,0.015258,0.009126,0.018232,0.029218,-0.002334,0.112999,-0.020650,0.011858,0.026882,0.034578,-0.010125,0.107557,0.016899,0.027901,0.036066,0.053298,0.050926,0.006469,0.014526,0.064619,0.026105,0.085124,0.036927,0.027936,0.094818,0.002995,-0.004729,0.025074,0.033776,0.008922,0.048630,0.033786,-0.000677,0.002437,0.041762
2009-08-31,0.070454,-0.066541,-0.001827,-0.001501,0.045613,0.009978,0.093585,0.058113,0.022741,0.071030,0.045695,0.121827,-0.028902,0.140411,0.021084,0.072215,0.111090,0.073852,0.020196,0.126767,0.121770,0.039432,0.067076,0.040087,0.063881,-0.002661,0.065930,0.075186,0.030488,0.021450,0.093157,0.054531,0.019826,0.018100,0.076618,0.051055,0.020005,0.057801,0.057193,0.045294,0.098623,0.049853,0.057174,0.064306,0.038362,0.035933,0.009465,0.022337,0.042196
2009-09-30,-0.042408,-0.122388,-0.036166,-0.064855,0.022211,-0.047944,-0.033610,-0.050728,-0.025808,-0.044786,-0.044688,-0.022244,-0.092785,0.016759,-0.036474,-0.031436,-0.070752,-0.041643,0.011583,-0.130668,-0.015597,-0.104963,-0.029243,-0.029436,0.008231,-0.043542,-0.050762,-0.005073,-0.029197,-0.053922,0.023911,0.021097,-0.019395,0.003303,-0.102677,-0.045148,0.011317,-0.031766,-0.033239,-0.002107,-0.014165,0.016562,-0.145438,-0.042092,0.017848,-0.055536,-0.099746,-0.027002,-0.033112
2009-10-31,0.084312,0.180251,0.144437,0.046716,0.021404,0.045989,0.036306,0.010660,0.044221,0.096234,0.058714,0.020259,-0.035469,0.109325,0.081888,0.050600,-0.021393,0.030516,0.019240,0.094354,0.241082,0.122092,0.025144,0.033617,0.072687,0.050075,0.051121,0.067480,0.077208,0.099263,0.119855,0.027968,0.047088,0.083713,0.031055,0.068738,0.047381,0.051160,0.059334,0.022376,0.064706,0.053590,0.098321,0.064522,0.043872,0.118835,-0.009326,0.045627,0.041205
2009-11-30,0.053900,0.020190,0.080496,-0.024883,-0.004726,0.060962,0.163846,0.061753,0.055723,0.025582,0.074678,0.050846,0.056468,0.067366,0.018490,0.049645,0.105932,0.020368,0.032378,-0.017591,-0.109174,-0.013604,0.050438,0.070014,-0.021007,0.031911,0.053461,0.037194,0.027786,0.036800,-0.019258,-0.005907,0.025587,0.044976,0.067344,0.115725,0.011853,0.025995,0.007255,0.033054,0.007728,0.054514,0.135106,0.065483,0.035452,0.048718,0.168546,0.058930,0.051831
2009-12-31,-0.008182,-0.065286,0.017757,0.013227,-0.024590,-0.036259,0.010306,-0.086822,-0.025358,-0.038297,-0.091041,-0.032077,-0.004132,-0.075973,0.004750,-0.054200,-0.112243,-0.073678,0.003967,0.031922,-0.113451,-0.016122,-0.071048,-0.037596,0.006350,0.009735,-0.047058,-0.065808,-0.013256,-0.003326,-0.161648,-0.044132,-0.045386,-0.058744,-0.033812,-0.038041,-0.019871,-0.055362,-0.080737,-0.032892,-0.043302,-0.076741,-0.105335,-0.068539,-0.024599,-0.043448,-0.102501,-0.044347,-0.023859
2010-01-31,0.044719,-0.064917,0.059474,0.022176,0.037511,0.024075,-0.022399,0.076933,0.012027,0.056881,0.054170,0.069529,0.011931,0.113800,-0.003605,0.074673,0.118330,0.038430,0.029834,0.027820,0.140623,0.053536,0.073345,0.024977,0.035505,0.030465,0.093555,0.084052,0.043917,0.021632,0.128574,0.022701,0.010260,0.006718,0.004964,0.078631,0.043639,0.068200,0.052152,0.043489,0.004892,0.035489,0.048055,0.025558,0.143736,0.075978,0.170974,-0.004030,0.061755
2010-02-28,0.098153,0.019490,0.089809,0.093349,0.072710,0.091981,0.053269,0.062000,0.062866,0.073955,0.095227,0.113783,0.064791,0.070941,0.030873,0.088649,0.017507,0.076708,0.042410,0.150894,0.043348,0.060259,0.063406,0.070661,0.020094,0.082970,0.069359,0.070796,0.084634,0.044579,0.108404,0.028568,0.023491,0.058595,0.066893,0.129628,0.063474,0.035527,0.125653,0.059617,0.057385,0.047106,0.133368,0.080211,0.063492,0.078161,0.084292,0.031128,0.043553
2010-03-31,0.008900,-0.101453,0.064432,0.035658,-0.001636,0.106542,0.014247,0.017767,0.023040,0.033452,0.042386,0.046457,0.095486,-0.034614,-0.030955,0.029784,0.208060,-0.003640,-0.000607,0.161184,0.110565,0.016694,0.026509,0.030538,0.012514,-0.015566,0.058239,0.060029,0.071135,0.004322,-0.040321,0.038668,0.055077,0.051987,0.039632,0.060986,0.017595,0.030184,0.189839,-0.024248,-0.026394,0.004136,-0.027467,0.035988,-0.006390,0.035436,0.157824,0.028920,0.029784
2010-04-30,-0.100509,-0.181857,-0.099318,-0.106583,-0.042390,-0.108145,-0.055839,-0.086736,-0.071933,-0.102232,-0.056935,-0.059645,-0.111102,-0.143440,-0.081809,-0.087114,-0.083197,-0.079145,-0.038870,-0.083257,-0.047085,-0.063199,-0.103226,-0.033672,-0.041403,-0.064406,-0.083064,-0.097995,-0.051941,-0.084817,-0.061531,-0.108125,-0.055706,-0.082054,-0.072017,-0.089934,-0.054612,-0.042711,-0.104870,-0.075955,-0.031489,-0.083478,-0.062157,-0.059688,-0.053832,-0.056532,-0.121316,-0.062951,-0.047705
2010-05-31,-0.065815,-0.085223,-0.093263,-0.072711,-0.025200,-0.121965,-0.095165,-0.005012,-0.064029,-0.080292,-0.057224,-0.094931,-0.132777,-0.087178,-0.008632,-0.076886,-0.065022,-0.086474,-0.013906,-0.110906,0.127426,-0.069124,-0.071045,-0.069896,-0.030861,-0.045757,-0.054491,-0.065174,-0.054391,-0.034414,-0.130284,-0.062219,-0.014037,-0.022635,-0.115411,-0.104556,-0.104950,-0.055754,-0.137423,0.031975,-0.014140,-0.063127,-0.133825,-0.042541,-0.039522,-0.072850,-0.159130,-0.007226,-0.057799
2010-06-30,0.097223,0.209199,0.194817,0.058958,0.070901,0.097403,0.060704,0.076820,0.061022,0.147048,0.060724,0.080810,0.067713,0.150136,0.031398,0.114755,0.115666,0.096159,0.029576,0.099451,-0.087581,0.013950,0.084001,-0.059822,0.041490,0.061472,0.038201,0.130929,0.069274,0.004796,0.169842,0.076532,0.061696,0.077535,0.083411,0.174357,0.044038,0.071149,0.126950,0.107038,0.093775,0.086955,0.073853,0.096300,0.020611,0.106169,0.076500,0.068090,0.030999
2010-07-31,-0.082872,-0.092250,-0.110915,-0.103798,-0.012379,-0.058922,-0.123338,-0.043652,-0.070037,-0.001476,-0.075762,-0.075997,-0.072022,-0.039273,-0.000921,-0.082973,-0.065203,-0.067511,0.011335,-0.012914,0.116533,-0.064524,-0.116821,-0.046553,-0.037856,-0.039275,-0.056636,-0.074819,0.005032,-0.084971,-0.019749,-0.037105,-0.032493,-0.062169,-0.173379,-0.048346,-0.039799,-0.030747,-0.099821,0.000625,0.011261,-0.037772,-0.086465,-0.021149,-0.023867,-0.048165,-0.060427,0.003739,-0.080504
2010-08-31,0.104717,-0.071297,0.139827,0.062518,0.046496,0.090799,0.126293,0.059047,0.117231,0.097660,0.141557,0.178864,0.098726,0.135151,0.082277,0.165238,0.175432,0.083572,0.025333,0.155046,0.042083,0.039682,0.121534,0.124065,0.037879,0.084144,0.150864,0.157857,0.071331,0.115225,0.143937,0.095704,0.067099,0.087327,0.162958,0.121271,0.137035,0.100013,0.195689,0.097438,0.053066,0.112186,0.101828,0.075814,0.106986,0.100154,0.159263,0.035947,0.110453
2010-09-30,0.063957,0.209186,0.098468,-0.000181,-0.004825,0.050842,0.029249,0.060804,0.044019,0.082957,0.046285,0.033381,-0.019638,0.085360,0.021919,0.057990,0.085344,0.061803,0.037998,0.160199,-0.023188,0.005692,0.043337,0.028816,0.043480,0.020688,0.054108,0.049104,0.057502,0.003300,0.131208,0.043237,0.011002,0.011359,-0.064028,-0.004307,0.014521,0.016506,0.025739,0.054076,0.052604,0.088247,0.035929,0.049053,0.020483,0.056837,0.064986,0.019252,0.038602
2010-10-31,-0.018346,0.009439,0.077686,-0.002362,0.006106,0.031963,0.014399,-0.006239,0.013016,0.007816,0.033069,0.096641,0.038266,0.142787,-0.042978,0.066633,0.167930,-0.009805,-0.027325,0.071001,0.013107,-0.029904,-0.043582,0.012777,-0.025553,-0.011873,0.024270,0.054674,0.039282,0.000041,0.041405,0.054710,-0.037570,-0.001209,-0.002661,0.024925,0.050593,0.015413,0.006926,-0.039121,0.033348,-0.027936,0.032392,-0.017916,0.091985,0.021528,-0.055963,-0.013444,0.008906
2010-11-30,0.048640,0.160683,0.096843,0.124782,0.028597,0.113334,0.086545,0.055991,0.063070,0.073994,0.048753,0.006576,0.148920,0.140713,0.043545,0.062037,0.070639,0.087284,0.045897,-0.016996,0.065784,0.029290,0.046108,0.099455,0.057007,0.089332,0.079155,0.105296,0.000867,0.094234,0.166763,0.092667,0.088622,0.043850,0.102000,0.048691,0.033762,0.055234,0.159055,0.042891,0.035889,0.069713,0.122669,0.068343,0.021568,0.027957,0.090834,0.032057,0.069358
2010-12-31,0.054206,0.049760,-0.010336,0.025830,-0.023258,0.041740,0.004914,0.046778,0.030037,0.017273,0.061138,-0.038210,0.066850,0.001461,-0.016309,0.045239,0.008666,0.016723,-0.020041,0.036395,-0.111239,0.112983,0.036548,0.008583,-0.008523,0.019150,0.037673,0.045443,-0.024077,0.023853,-0.065010,0.074041,0.025307,0.031970,-0.003027,0.012125,-0.010274,0.017388,0.024927,-0.032561,-0.035850,0.024997,0.036459,0.000061,-0.066347,-0.003353,-0.014826,0.022104,0.016238
2011-01-31,0.022478,-0.010338,-0.041246,0.014834,-0.005900,0.031682,0.045959,0.045135,0.048513,0.049123,0.038179,0.088532,-0.003844,0.003028,0.027402,0.049731,0.111163,0.030475,0.064882,0.006134,0.050546,0.002773,0.004122,0.074220,0.013969,0.039695,0.039386,0.039317,0.041239,0.046578,-0.000502,0.078603,0.003583,0.023958,0.105257,0.100745,0.013691,0.040547,0.072934,0.086579,0.018326,0.016299,0.044442,0.074870,0.066470,0.013043,0.051234,0.024026,0.028076
2011-02-28,0.019283,0.004085,0.018579,-0.019112,0.017946,0.041593,0.027151,0.007449,0.011863,0.019436,-0.028070,-0.042188,0.017851,0.090851,0.026328,0.020324,0.096673,-0.021599,0.017132,-0.015519,0.009002,0.016341,-0.046123,0.028586,0.001837,-0.007589,0.007752,0.041036,0.019534,0.007298,0.002524,0.017442,0.028931,0.018207,0.029024,0.033052,0.006021,0.046818,0.171149,0.061482,0.045065,-0.001040,-0.006706,0.017359,0.016156,0.028552,0.044619,0.009003,0.007518
2011-03-31,0.029533,-0.049035,0.036910,-0.006135,0.065294,0.001359,0.003041,0.005192,0.019474,0.045428,0.035224,0.085571,-0.002615,-0.035040,0.071580,-0.024894,-0.045974,0.000455,0.058829,0.072540,0.062850,-0.010227,0.019199,0.012094,0.050585,0.026690,0.036431,0.010694,0.014607,0.051085,-0.026868,0.015668,0.041401,0.027822,0.017015,0.029965,0.050563,0.022102,0.020361,0.053808,0.022404,0.032138,0.016200,0.032990,0.043084,0.029967,-0.010774,0.040630,0.041903
2011-04-30,-0.012053,0.035346,-0.044254,-0.027620,0.020684,-0.030019,-0.014329,0.055282,-0.008427,-0.034605,-0.007554,0.001538,-0.028033,-0.058923,0.026011,-0.044891,-0.060042,-0.027654,0.024902,-0.009640,-0.063737,-0.008222,-0.031182,0.000088,0.029901,-0.022645,-0.022770,-0.053909,0.040115,-0.001315,-0.055848,-0.045179,-0.014098,-0.002367,-0.002590,-0.023740,0.007743,0.003054,-0.060828,0.044584,-0.002313,-0.023416,-0.063796,0.008006,-0.007910,-0.005578,0.073669,0.014448,-0.009353
2011-05-31,0.000591,0.010695,-0.023289,-0.022571,-0.004030,-0.016468,-0.007561,-0.063977,-0.023698,-0.002516,-0.039004,0.037383,-0.052251,-0.075139,-0.015005,-0.024902,0.090747,-0.041833,-0.010355,-0.016865,-0.052310,0.027882,-0.039676,-0.035932,-0.026382,-0.003619,0.000728,-0.001951,0.017259,-0.032129,-0.006093,-0.023687,-0.014439,-0.000159,0.015756,-0.037153,-0.016797,-0.018039,-0.031121,-0.055642,0.018915,-0.009554,-0.008935,-0.013553,-0.006413,-0.006346,-0.066971,-0.003939,-0.015920
2011-06-30,-0.053927,0.012023,-0.100230,-0.036103,-0.074390,-0.070055,-0.040605,-0.049885,-0.039849,-0.021421,0.012527,0.027144,-0.049406,-0.015478,-0.030384,-0.094764,-0.016694,-0.021954,-0.002187,0.065248,0.035365,-0.058086,-0.054714,-0.063073,-0.025729,-0.053621,-0.098594,-0.059131,-0.002872,-0.043851,-0.007893,0.006754,-0.063360,-0.062153,-0.011687,-0.062635,-0.000613,-0.050189,-0.059200,0.029041,-0.000141,0.007804,-0.059530,-0.052246,-0.054025,-0.050870,-0.117748,-0.003147,-0.043563
2011-07-31,-0.071618,-0.069061,-0.124683,-0.093555,0.001547,-0.080137,-0.064626,-0.085775,-0.072165,-0.083961,-0.055230,-0.059854,-0.099160,-0.212084,-0.018430,-0.090037,-0.137158,-0.100442,-0.014446,-0.061281,0.095422,-0.012944,-0.123267,-0.121182,0.005948,-0.074049,-0.077336,-0.088160,-0.004125,-0.047907,-0.059499,-0.098824,-0.000617,-0.036509,-0.135725,-0.159706,-0.035624,-0.042621,-0.099201,0.003859,0.034201,-0.062464,-0.133949,-0.050928,-0.030984,-0.071401,-0.072526,0.004624,-0.037578
2011-08-31,-0.057149,-0.128482,-0.139241,-0.116487,-0.044233,-0.159065,-0.137035,-0.131048,-0.081225,-0.158735,-0.036889,-0.051461,-0.159890,-0.323172,-0.027595,-0.142096,-0.131499,-0.125961,-0.037557,-0.217388,-0.058356,-0.041301,-0.073569,-0.102708,-0.035594,-0.076774,-0.105517,-0.165708,-0.052933,-0.075990,-0.306747,-0.121740,-0.051657,-0.085161,-0.137028,-0.125826,-0.032264,-0.116276,-0.187971,-0.049297,-0.032945,-0.039901,-0.199374,-0.057983,-0.094811,-0.093878,-0.153363,-0.016604,-0.074606
2011-09-30,0.094152,0.208417,0.250390,0.132286,0.038273,0.218246,0.110184,0.140211,0.139355,0.182129,0.099453,0.166331,0.199429,0.291361,0.050018,0.200965,0.266051,0.129999,0.037268,0.153585,0.080779,0.055618,0.185863,0.111685,0.042915,0.130941,0.119443,0.226866,0.098000,0.060064,0.268714,0.163526,0.045756,0.084384,0.178773,0.184899,0.092451,0.101679,0.313772,0.076050,0.012906,0.115979,0.196201,0.077971,0.164193,0.153450,0.190146,0.065353,0.131733
2011-10-31,0.010011,0.001092,-0.101576,-0.041569,0.025471,0.001221,-0.031300,0.002063,-0.002643,-0.008365,-0.024864,-0.040117,0.019141,-0.066151,0.016216,0.034760,0.049676,-0.037346,0.005571,-0.034316,0.023288,0.039962,-0.009120,0.009175,0.007282,-0.006699,0.017179,0.023204,0.024804,-0.006407,0.004678,0.016796,-0.009224,0.022520,-0.029712,-0.004822,0.007186,0.014956,0.046457,0.072357,-0.008870,-0.018827,0.002357,-0.000086,-0.006199,0.014555,0.015459,0.009347,0.013948
2011-11-30,-0.003215,-0.039353,-0.017100,0.031259,0.033676,0.006246,-0.020556,0.003471,0.022379,0.000939,0.012039,-0.030602,-0.001528,-0.136883,0.041375,-0.014888,-0.097780,-0.000163,0.010326,-0.044891,-0.128675,0.028686,-0.049185,0.005109,0.021259,0.009934,-0.041706,-0.036592,0.037889,0.018592,-0.046655,-0.003854,0.018076,0.015763,0.055171,-0.022517,0.001989,-0.009066,0.030807,0.036540,0.038193,-0.026510,-0.035900,0.032076,-0.062423,0.013070,0.060688,0.027245,0.001983
2011-12-31,0.051218,0.168193,0.146462,0.076797,-0.006910,0.073778,0.041839,0.091728,0.050584,0.112410,0.106538,0.098208,0.099402,0.033802,0.026539,0.111477,0.071279,0.090381,0.008245,0.134373,0.063744,0.022959,0.100428,0.037633,-0.010468,0.046593,0.148656,0.119632,0.030256,0.064832,0.189024,0.014233,0.035506,0.035764,0.073545,0.135448,0.043040,0.095776,0.015339,-0.047223,-0.022895,0.057788,0.110873,0.022137,0.114437,0.065541,0.050259,-0.028661,0.058012
2012-01-31,0.044745,-0.050337,0.046586,0.070820,-0.019125,0.037854,0.000058,0.043772,0.039992,0.021075,0.099354,0.066931,0.061731,-0.029982,0.010245,0.029358,0.160948,0.053627,0.020948,0.057716,-0.033494,0.071672,0.023986,0.038798,0.064588,0.053714,0.017838,0.049028,0.029988,0.010108,-0.057741,0.067749,0.032898,0.038598,-0.026174,0.036646,0.032778,0.009272,0.097265,0.104927,0.036710,0.059789,-0.037116,0.051044,0.062379,-0.015718,0.015463,0.010027,0.019812
2012-02-29,-0.004589,0.028958,0.005081,0.093627,0.052312,0.036446,0.047122,0.018569,0.023990,0.027090,0.069290,0.016261,0.009978,-0.143982,0.043374,0.000693,0.016123,0.039007,0.015184,0.041509,-0.118110,0.012294,0.025640,0.008655,0.015737,0.038699,0.034173,-0.018907,0.039869,0.037318,-0.046577,-0.031478,0.013273,0.017963,-0.011965,0.066507,0.050635,0.030292,-0.052662,0.049963,0.063720,0.038250,0.014457,0.023343,0.030374,0.006295,0.052691,0.011428,0.034220
2012-03-31,-0.005105,-0.039283,-0.077551,-0.024428,-0.010913,-0.017227,-0.053682,-0.021409,-0.002242,0.011755,-0.029278,-0.001551,0.016241,0.046968,0.007219,-0.028005,0.021538,-0.032539,0.010448,-0.033889,-0.062914,0.013498,-0.049019,-0.010204,-0.019828,-0.008748,-0.021653,-0.016177,0.010018,0.002301,0.004186,-0.016912,-0.015241,-0.002280,-0.028638,0.006267,0.016399,0.006743,-0.020376,0.018357,0.031593,-0.007866,-0.044823,0.016472,0.009877,0.009599,0.017404,0.020050,-0.016762
2012-04-30,-0.075088,0.003699,-0.071073,-0.093979,0.025672,-0.054354,-0.033420,-0.094421,-0.072273,-0.083248,-0.054762,-0.056171,-0.090521,-0.261341,-0.026146,-0.050821,-0.142231,-0.094845,-0.032147,-0.136091,-0.047406,-0.083466,-0.167147,-0.075929,-0.046176,-0.072233,-0.077678,-0.106173,-0.048737,-0.056737,-0.157446,-0.106133,-0.049084,-0.047130,-0.093718,-0.069439,-0.020055,-0.077664,-0.117627,-0.036003,-0.014668,-0.078882,-0.161705,-0.007124,-0.079916,-0.021424,-0.032488,-0.007194,-0.062623
2012-05-31,0.029977,0.068935,-0.055725,0.052868,0.059337,0.048990,0.093081,0.021266,0.044711,0.032335,0.016278,-0.106641,0.075963,0.000097,0.065566,-0.033019,0.075107,0.052263,0.012763,-0.001726,0.043478,0.054355,0.025233,0.142483,0.001402,0.034294,-0.000489,-0.005586,-0.023521,0.060952,0.083598,0.058760,0.021735,0.043160,0.036086,0.030974,0.034419,0.024085,0.088189,0.059270,0.048150,0.042955,0.053672,0.070106,0.012675,0.040014,0.033701,0.038467,0.013275
2012-06-30,-0.017561,0.031514,-0.008312,-0.000837,0.020553,-0.013175,-0.015344,0.023018,0.004527,-0.009561,0.021329,0.021441,-0.017471,-0.136278,0.032446,0.044295,-0.032568,-0.001783,-0.027232,-0.121040,-0.087008,0.029582,-0.031069,-0.053305,0.035345,-0.034498,0.003715,0.006867,-0.033671,-0.041988,-0.010987,0.029347,0.024158,0.024445,-0.105364,-0.024874,0.024645,0.003223,0.022737,0.039645,0.028042,-0.009023,-0.004788,0.041678,0.060166,-0.009438,-0.043859,0.036243,0.003736
2012-07-31,0.030743,0.022936,0.046439,0.030219,0.003137,0.062096,0.013960,0.028276,0.028365,0.029585,0.058320,0.083181,0.083830,-0.015372,0.000345,0.034672,0.046523,0.036007,0.044202,0.085795,0.159931,0.026433,0.061479,0.060559,0.031728,0.059957,0.045712,0.047255,0.018238,0.036175,0.029005,0.022703,-0.021971,0.016649,0.058409,0.046330,0.038354,-0.003540,-0.009494,-0.029548,-0.069814,0.042747,-0.022936,0.010342,0.033702,-0.016000,0.080913,-0.034382,-0.000553
2012-08-31,-0.005746,0.047584,0.032864,0.045857,-0.010057,0.048079,0.022672,0.041736,0.029392,0.014531,-0.012003,-0.006614,0.068017,0.043263,0.042433,0.020540,0.069604,0.032520,0.011015,0.076662,0.134329,0.034050,0.002441,0.086334,0.025995,0.015179,0.009158,0.017889,0.037205,0.058978,0.085106,0.034573,-0.024461,0.021283,0.037525,0.045905,0.017186,0.053467,0.040896,-0.000622,0.016413,0.029049,0.034148,0.048817,0.002411,-0.021966,0.085914,0.020497,0.005191
2012-09-30,0.007829,-0.047712,0.065049,0.013865,-0.018963,0.040674,-0.024412,0.010999,-0.003603,-0.024224,-0.074847,-0.009912,0.027189,0.219514,-0.013302,0.015956,-0.015728,0.020812,-0.006398,0.023075,-0.027051,0.005193,-0.106341,-0.057596,0.010320,0.032866,-0.009500,-0.006567,-0.051717,-0.040174,0.023112,-0.022190,0.029888,-0.026346,-0.025332,-0.018152,-0.010975,0.010976,0.021517,-0.025375,-0.026453,-0.054560,-0.002652,-0.023848,-0.009335,0.029591,0.046206,0.010824,0.023555
2012-10-31,0.030435,0.057638,0.035171,-0.006736,0.019140,0.037675,-0.045649,0.001098,0.014475,0.032190,0.003589,0.041834,-0.009309,-0.111396,0.014539,0.053291,-0.069529,-0.001194,0.044717,0.018513,-0.142430,0.019069,0.050646,0.046895,0.012894,-0.009405,0.050690,0.018604,0.021510,0.006859,0.012358,-0.016819,-0.001136,0.039041,0.036197,0.016277,0.005434,0.028526,0.018958,0.033041,0.032119,0.008700,0.029360,0.001001,0.021966,0.003218,0.024826,-0.037358,0.015943
2012-11-30,0.026521,0.029672,0.087013,0.053422,-0.009110,0.023469,0.039705,0.019014,0.028634,0.045116,-0.031021,-0.001061,0.061699,0.103561,-0.009727,0.036003,0.081578,0.053212,-0.006347,0.045398,-0.007065,-0.014008,0.052774,0.032114,-0.017028,0.015650,0.039012,0.043851,0.020599,0.003130,-0.017027,0.012819,0.022357,0.025509,0.032463,0.044058,-0.022467,0.009489,0.053677,-0.055825,-0.036700,0.017077,0.072595,0.011903,-0.012899,0.029355,0.054045,0.001325,0.027273
2012-12-31,0.016957,0.070296,0.022044,0.043621,0.049358,0.079408,0.047748,0.048123,0.067168,0.049163,-0.051501,0.022569,0.106953,-0.040598,0.075600,0.062879,0.037639,0.099929,0.073235,0.159420,-0.088090,-0.039287,0.074327,0.105935,0.088679,0.068776,0.078381,0.076617,0.050777,0.101479,0.036879,0.078769,0.059370,0.063758,0.079639,0.057173,0.049642,0.105876,0.086104,0.056206,0.024429,0.058157,0.046054,0.049626,0.029227,0.085402,0.110717,0.051470,0.067765
2013-01-31,0.032920,-0.004327,-0.015969,0.011875,0.051017,0.014223,0.051524,0.050741,0.002700,-0.008246,0.001116,0.014780,-0.036543,-0.133296,0.019893,0.040288,0.026344,0.017378,0.053112,-0.024351,-0.084876,0.028129,0.005845,0.011161,0.030825,0.005389,0.003315,-0.008828,0.006246,-0.013043,-0.077149,0.004373,-0.001171,0.045946,0.033071,0.072800,0.007482,0.065425,0.062426,0.021839,0.035694,0.011336,-0.031650,0.021475,0.058263,0.033624,0.056157,0.021381,0.020799
2013-02-28,0.052706,0.045682,0.040658,0.043870,0.052821,0.031915,0.006536,0.065559,0.059621,0.012891,0.022494,0.031857,0.056100,-0.016019,0.073428,0.008437,0.098722,0.034481,0.076324,0.077873,0.027563,0.089771,0.041403,0.061428,0.022366,0.054333,0.015052,0.010111,0.054526,0.030041,0.003745,0.019442,0.078239,0.044542,0.085100,0.063070,0.047074,0.069049,0.059961,0.027258,0.047712,0.023945,0.023162,0.054633,0.072459,0.048288,0.065697,0.056626,0.027175
