public_date,port_me,_FREQ_,mom12m_Mean,hxz_abr_Mean,hxz_sue_Mean,hxz_re_Mean,bm_Mean,ep_Mean,cfp_Mean,sp_Mean,agr_Mean,ni_Mean,acc_Mean,op_Mean,roe_Mean,seas1a_Mean,adm_Mean,rdm_Mean,me_Mean,svar_Mean,beta_Mean,mom1m_Mean
05-31-2008,5,410,-0.144843704,0.0002540969,0.0175153717,-0.004676482,0.0006788937,-8.570349E-6,0.0000430746,0.0012887673,0.2034311617,0.0260749119,0.003217924,0.1665004301,0.0064785062,0.0311134333,0.0000328702,0.0572891233,458775.73495,0.001378305,-0.955023622,0.0299693234
05-31-2008,6,411,-0.140969364,0.0047493574,0.0227137585,-0.003322976,0.0005954184,0.0000306449,0.0000781303,0.0014140934,0.2280424511,0.0284648732,0.0012195858,0.2389670483,0.0199152238,0.048462062,0.0000312774,0.0473456294,837013.17017,0.0011506186,-0.789426862,0.0474561887
05-31-2008,7,410,-0.104866526,0.001781367,-0.01106407,-0.002614927,0.0005614732,0.0000306791,0.0000746954,0.001153384,0.1855977366,0.0177536336,0.0019729818,0.2955658185,0.0284960553,0.0408792254,0.0000258846,0.0351105942,1680081.4169,0.0009281338,-0.777650344,0.0525812798
05-31-2008,8,410,-0.050421893,0.0048108853,0.0046073217,-0.001005263,0.0005139432,0.0000401217,0.0000807974,0.0009552732,0.1985559819,0.0160472869,0.00188854,0.3411802958,0.0309023059,0.0436255114,0.0000231718,0.034452739,4079514.3865,0.0007408179,-0.751734351,0.0714452527
05-31-2008,9,411,0.0157695624,-0.00002667,0.0043208251,-0.000773133,0.0004135407,0.0000526499,0.0000797542,0.0007061471,0.166946828,-0.0118501,0.0021312146,0.3976594287,0.0495320133,0.0436327232,0.0000170711,0.0275293574,97660341.501,0.0005393673,-0.706848579,0.0568444248
06-30-2008,0,435,-0.400447101,-0.00262436,-0.120604371,-0.023014569,0.0013202084,-0.000478576,-0.000314437,0.0030315142,0.0118081853,0.0601464724,-0.027614571,-0.304121115,-0.079631213,-0.01076347,0.0000634578,0.2535273903,17912.903258,0.0037517167,-1.73876848,0.0033165521
06-30-2008,1,434,-0.336355821,-0.002182796,-0.042627629,-0.011052565,0.0012181564,-0.000194558,-0.000112163,0.0023262051,0.1417491084,0.0484903441,-0.016265561,-0.142531104,-0.044502683,-0.018667376,0.0000437039,0.1924875574,43839.121305,0.0021554244,-1.352224477,-0.002883792
06-30-2008,2,434,-0.297730663,0.0000211661,-0.03873844,-0.011516862,0.0009925773,-0.000107793,-0.000040073,0.0017384711,0.163557095,0.0452826447,-0.009893218,-0.095466399,-0.032238543,-0.015945098,0.0000408239,0.1147871406,79707.079085,0.0016636936,-1.279736789,0.007695955
06-30-2008,3,434,-0.264036765,-0.002882619,-0.063133528,-0.008951348,0.0009688403,-0.000106689,-0.000016526,0.0016576253,0.198198005,0.0474002332,-0.002066735,-0.099593633,-0.026263023,-0.00412899,0.0000488906,0.115398651,135079.18103,0.0016149663,-1.245856403,0.0193555171
06-30-2008,4,434,-0.252526136,0.0011907396,-0.034112799,-0.007439389,0.0009379883,-0.000038915,0.0000223223,0.0016768197,0.2240945393,0.0480178755,-0.004576326,0.0265026267,-0.010535954,-0.014460493,0.0000410933,0.1035602017,225065.63243,0.0014007758,-0.992948205,0.0421784775
06-30-2008,5,434,-0.164487972,0.0008804122,-0.025796254,-0.004349171,0.0007209356,-0.000017389,0.0000476398,0.0015095264,0.2453057033,0.0341857658,-0.000772684,0.1545669413,0.0044166354,-0.003579021,0.0000493722,0.0665321588,389118.49057,0.0010952315,-0.828198087,0.0541898015
06-30-2008,6,434,-0.138535166,0.0047950436,-0.001378756,-0.003162998,0.0006952768,0.0000222062,0.0000763271,0.0015535522,0.2330807027,0.020640457,0.0004348233,0.2218111025,0.0162492755,-0.00507461,0.000031393,0.055409363,696031.50618,0.000998846,-0.966885963,0.0677829589
06-30-2008,7,434,-0.092626057,0.0028994027,0.0053760801,-0.003030567,0.0006331099,0.0000137568,0.0000685859,0.00138723,0.2089328471,0.0240929363,-0.000809597,0.2793798612,0.0228267758,-0.012674344,0.0000301725,0.0417541395,1414134.395,0.0008186719,-0.720905657,0.0570327826
06-30-2008,8,434,-0.042758224,0.004442272,-0.009412148,-0.001018133,0.000586467,0.0000383886,0.0000850143,0.0010672343,0.1986553742,0.0160916332,0.0027215372,0.3196992822,0.030732129,-0.008770685,0.0000253611,0.0434860298,3528793.8445,0.0006198157,-0.761353232,0.0573065026
06-30-2008,9,435,0.0440484287,-0.000083184,0.0038018792,-0.000696823,0.0004446635,0.0000542372,0.0000843079,0.0007703937,0.1604124973,-0.017996513,0.0007100189,0.3938975982,0.0547859396,-0.009161931,0.0000197485,0.0317063693,90353285.17,0.0004215012,-0.746966933,0.0255237157
07-31-2008,0,433,-0.391089395,-0.001230182,-0.130802802,-0.020324862,0.00158943,-0.000528714,-0.000351402,0.0034203265,0.0049193151,0.0524777174,-0.029021137,-0.315853979,-0.093874409,-0.055729028,0.0000720849,0.2570794998,16959.10429,0.004532199,-1.481594757,-0.110735366
07-31-2008,1,433,-0.322165212,-0.001005714,-0.045288921,-0.015537474,0.001268878,-0.000241414,-0.000154228,0.0023189417,0.1532983377,0.0490174418,-0.012666018,-0.151321296,-0.042706877,-0.046526567,0.000049091,0.1789600203,40693.292914,0.0026314693,-0.953957345,-0.086669347
07-31-2008,2,432,-0.28518878,0.0044522719,-0.046768784,-0.01122314,0.0010763661,-0.000128576,-0.000040494,0.0019972909,0.1776871878,0.0499451036,-0.009577855,-0.081212136,-0.0398532,-0.051300172,0.0000470868,0.1332201326,75720.958448,0.0020594966,-1.032108019,-0.076224058
07-31-2008,3,433,-0.245961675,0.0006095552,-0.046765768,-0.00767981,0.0009784792,-0.000107703,-0.000025746,0.0016586954,0.1720797783,0.0412212583,-0.005693622,-0.104929058,-0.020976941,-0.065645443,0.0000558719,0.1101921885,137426.65513,0.0020844291,-1.13894278,-0.102843615
07-31-2008,4,433,-0.212734114,0.0031419863,-0.029465522,-0.007215505,0.0008562188,-0.000053171,0.0000128507,0.0016092127,0.245167737,0.0462795742,-0.001068726,0.0542111814,-0.005553558,-0.078249343,0.0000316808,0.0880457836,240954.3929,0.0016089023,-1.477136809,-0.110253655
07-31-2008,5,432,-0.125869624,0.0032831369,-0.032016947,-0.005907053,0.000695006,-4.044998E-6,0.000059033,0.0015071021,0.2361574461,0.0304233608,-0.004819646,0.1544667704,-0.003013584,-0.06726084,0.0000427739,0.0785335351,411780.12697,0.0014790728,-1.031695986,-0.108572766
07-31-2008,6,433,-0.078884893,0.0054039194,-0.004022353,-0.002995769,0.0006519219,0.0000227286,0.0000739661,0.0014129983,0.2157596779,0.0186101682,0.0000982113,0.2018362469,0.0176837245,-0.068393177,0.0000337934,0.0555618973,724646.11766,0.0011615086,-1.042589969,-0.0916823
07-31-2008,7,432,-0.028219184,0.0041331594,0.0064174026,-0.002465286,0.0006070159,0.0000232934,0.0000707794,0.0013223135,0.2017144841,0.0215001416,-0.000176529,0.261306393,0.0206282429,-0.063586197,0.000032449,0.0437525242,1420724.2298,0.0011148139,-0.717893108,-0.09184208
07-31-2008,8,433,0.0172136812,0.005589971,-0.007496625,-0.001467366,0.0005845786,0.0000400161,0.0000884891,0.001069181,0.2013166349,0.0158281402,0.0035173381,0.3290468171,0.0330741976,-0.04061987,0.0000249758,0.0419650128,3477452.7543,0.0008311966,-0.705485881,-0.075688575
07-31-2008,9,433,0.0709781104,0.0047356734,0.0011787219,-0.000727332,0.0004512826,0.0000540686,0.0000854938,0.0007856932,0.1555674053,-0.019245573,0.0008305434,0.3921022856,0.0538606617,-0.018234825,0.0000193208,0.0323080291,88867970.032,0.0006473711,-0.595303296,-0.073633845
08-31-2008,0,430,-0.447438174,-0.001787584,-0.120773353,-0.027773826,0.0015714421,-0.000522425,-0.000359782,0.0034308868,0.0350038392,0.0546195014,-0.029896081,-0.325569276,-0.099783849,-0.064879742,0.0000683346,0.2493763142,16881.564709,0.0045105876,-1.483527253,-0.057516153
08-31-2008,1,429,-0.352754616,-0.001029773,-0.04141589,-0.017229764,0.0012785848,-0.000254235,-0.000165272,0.0022799865,0.1553302346,0.0557563395,-0.013243837,-0.179785709,-0.037301158,-0.052188325,0.0000448903,0.1985141535,41265.589526,0.0027044557,-1.060491083,-0.056887373
08-31-2008,2,429,-0.290356329,0.0000298264,-0.020402177,-0.010039946,0.0010180492,-0.000118387,-0.000038336,0.0017976335,0.1862899027,0.0463636075,-0.007822053,-0.062890692,-0.0310861,-0.041664374,0.000042796,0.1410132985,77838.759969,0.0021833952,-1.331044038,-0.038056241
08-31-2008,3,430,-0.270261751,0.0018290049,-0.06808431,-0.008054614,0.0009370954,-0.000072188,2.5727335E-6,0.0015209033,0.2160122867,0.0445861095,-0.004062671,-0.063415249,-0.01981016,-0.022952977,0.0000489744,0.096468094,142400.77155,0.0019690526,-1.404228033,0.0131776935
08-31-2008,4,429,-0.246993604,0.0005243967,-0.022530272,-0.009090845,0.0008817764,-0.000078438,-8.083631E-6,0.0016488601,0.2078077233,0.0422130911,-0.001849186,0.0365037217,-0.009227759,-0.009492822,0.0000384715,0.0930671575,251946.42318,0.0019367431,-1.65502625,0.0784810459
08-31-2008,5,429,-0.117035594,0.0014371578,-0.022217283,-0.005013184,0.0006374706,-6.111279E-6,0.0000491298,0.0013209675,0.2630347755,0.0362594514,-0.003588697,0.1647086196,-0.002173199,0.0190071439,0.0000328699,0.0751121599,428197.20168,0.0015276093,-1.392432076,0.078020223
08-31-2008,6,430,-0.102525814,0.0043815179,0.0026056184,-0.002777499,0.0006139946,0.0000356294,0.0000903594,0.0014567357,0.2139158422,0.0141888004,-0.001359129,0.2238689873,0.0181996497,0.0284756782,0.0000365561,0.0503899214,765451.40514,0.0013459284,-1.232761922,0.0594436943
08-31-2008,7,429,-0.05685761,0.0029258808,-0.006097114,-0.002967924,0.0005801112,0.000023418,0.0000689395,0.0012268289,0.2010827216,0.0214225832,0.0008206402,0.2652793827,0.0230476412,0.0120913864,0.0000291638,0.0464503834,1491602.7435,0.0011819853,-1.005977008,0.0251755256
08-31-2008,8,429,-0.00139807,0.0042746569,-0.00683563,-0.002434114,0.0005721095,0.0000341405,0.0000809999,0.0011048178,0.197746289,0.0161493343,0.002669451,0.3290970622,0.0309355055,0.0043182536,0.0000213611,0.0405935878,3547089.7556,0.0009825896,-0.848734382,0.0079722559
08-31-2008,9,430,0.0135807952,0.0047749137,0.0008724054,-0.000754034,0.0004479079,0.0000537179,0.0000846781,0.0007688508,0.1532249445,-0.019339771,0.0010069264,0.390976577,0.053733259,0.0181760195,0.0000189933,0.0319632978,89647167.729,0.0007154707,-0.609678912,0.0054279799
09-30-2008,0,427,-0.45706104,-0.002159995,-0.180360226,-0.030669824,0.001790571,-0.000851017,-0.000666238,0.0043168888,-0.003643446,0.0505599478,-0.036541131,-0.256417435,-0.107599626,-0.008562634,0.000095047,0.3220821509,13643.949951,0.0058468858,-2.457397839,-0.045233738
09-30-2008,1,427,-0.344842854,-0.00140172,-0.069123611,-0.017121118,0.0014904452,-0.000372327,-0.000225088,0.0029774096,0.0722463584,0.047121961,-0.015874796,-0.146749834,-0.057636937,0.005880814,0.0000557052,0.1997696171,34794.413813,0.003673233,-1.972761572,-0.001675142
09-30-2008,2,426,-0.293139105,0.0011561495,-0.086387887,-0.01242396,0.0011510755,-0.000180227,-0.000073899,0.0022048136,0.1118373808,0.0371982379,-0.019763216,-0.011519321,-0.040091296,0.0045158698,0.000048828,0.1158635839,66674.145513,0.0029373126,-1.872679772,0.0224737131
09-30-2008,3,426,-0.234454609,0.0004255327,-0.10949254,-0.010737844,0.0010625527,-0.000142614,-0.000062719,0.0018936404,0.1126252603,0.0316935561,-0.007187627,-0.007635122,-0.023880308,0.0154238829,0.0000617236,0.1079722722,126193.80404,0.0026165104,-1.794931318,0.0376295289
09-30-2008,4,427,-0.167732129,0.000157822,-0.076344059,-0.0080582,0.0009153686,-0.000106225,-2.209789E-6,0.0018036377,0.1886181274,0.0426392919,-0.006397219,0.0692278443,-0.009538662,0.0114745401,0.0000342342,0.1049185948,230850.26258,0.0026438279,-1.543610074,0.0392203204
09-30-2008,5,427,-0.089722994,-0.00050976,-0.035743054,-0.006403983,0.00068803,-0.000012829,0.0000361772,0.0014297366,0.1812540552,0.0246021377,-0.004484514,0.1852088488,0.0020047788,0.0245289961,0.0000311957,0.0742987035,399672.70659,0.0021648286,-1.306018478,0.0455693439
09-30-2008,6,426,-0.086960096,0.0039140599,-0.025820866,-0.003032797,0.0007141993,7.8954744E-6,0.0000684402,0.001698173,0.1705027132,0.0234944773,-0.003409706,0.2058447389,0.0071762668,0.0165805872,0.0000401586,0.0560909898,701654.11741,0.0019020256,-1.5164712,0.0629525104
09-30-2008,7,426,-0.061269644,0.0028371885,-0.033525164,-0.002280227,0.0006614269,9.0661419E-7,0.0000525932,0.0014251297,0.1792102399,0.0172891366,-0.000543714,0.2618290278,0.0164475816,0.0169139873,0.0000289702,0.0428384133,1351730.8783,0.001761345,-1.331900249,0.0470947931
09-30-2008,8,427,-0.011571431,0.0038579852,-0.007245521,-0.002540665,0.0006559004,0.0000300339,0.0000873004,0.0013002923,0.1479334016,0.0099132036,0.0011969599,0.341052299,0.0347223671,0.0270364515,0.0000247262,0.0421085685,3090834.7064,0.001665977,-1.471603935,0.0286511793
09-30-2008,9,427,-0.0172808,0.0053873402,0.0025385493,-0.00068145,0.0004864529,0.0000545447,0.0000892531,0.0008524174,0.1419124292,-0.016053715,0.0017171597,0.408722668,0.0560576864,0.046577176,0.0000200583,0.0328998968,90161550.945,0.0012571942,-1.000796502,0.0195332766
10-31-2008,0,424,-0.466771067,-0.004404398,-0.168085303,-0.03609561,0.0026972959,-0.001268073,-0.000998495,0.0067922471,-0.007316989,0.0565011542,-0.032375101,-0.237312419,-0.117418781,-0.029706535,0.0001302024,0.2678033919,10606.268039,0.0097022164,-2.998324425,-0.196929512
10-31-2008,1,424,-0.395824398,-0.001139732,-0.112893627,-0.025393548,0.0022163451,-0.000634204,-0.000358997,0.0050098338,0.082568866,0.047156033,-0.0166008,-0.115851943,-0.068144098,-0.020911328,0.0001051089,0.2083567773,26166.910058,0.0061199458,-2.786429617,-0.170451156
10-31-2008,2,424,-0.294477157,-0.001067792,-0.074354548,-0.009350235,0.0015687955,-0.000261308,-0.000121933,0.003306438,0.1406517761,0.0494520977,-0.018899671,-0.03843936,-0.039294948,-0.006598968,0.000075596,0.1377077823,51373.431752,0.0046062521,-2.228539847,-0.125415224
10-31-2008,3,423,-0.198379872,-0.002818571,-0.10015576,-0.011296162,0.0015211993,-0.000203789,-0.000067701,0.002906534,0.1124067039,0.0311609891,-0.00495097,0.0050764726,-0.021168586,-0.00047585,0.0000647547,0.0997458051,95670.163667,0.0044613801,-2.470659204,-0.114259081
10-31-2008,4,424,-0.171863894,-0.004019647,-0.088221573,-0.006743925,0.0012120258,-0.000131254,0.0000249083,0.0025642913,0.1766831771,0.032395089,-0.006419955,0.105049557,-0.011131924,0.0254478923,0.0000649504,0.0898447191,173600.78649,0.0044029527,-2.120956881,-0.06478251
10-31-2008,5,424,-0.073055014,-0.006673684,0.0063164519,-0.003502837,0.001030532,-7.111375E-6,0.0000613807,0.0019932643,0.1794098689,0.0288317638,-0.005009971,0.1402729887,-0.004828205,0.0193005237,0.0000482064,0.0842471365,304701.6045,0.0038189865,-2.16193081,-0.064716846
10-31-2008,6,423,-0.046932579,-0.00048038,-0.014158121,-0.002348044,0.0008778462,6.6657709E-6,0.0000795898,0.0022455818,0.1958146373,0.0266678355,0.0002063964,0.2537002077,0.0153909198,0.0192309664,0.0000490395,0.053074837,538447.16538,0.0031357415,-1.971520934,-0.060312048
10-31-2008,7,424,-0.057612035,-0.000374195,-0.029080876,-0.0024426,0.0008528619,0.0000224565,0.0000888612,0.0017683381,0.1734442313,0.0127371969,-0.001449364,0.2601504826,0.0206416321,0.0265026539,0.0000349975,0.0443204099,1058780.8001,0.0029697328,-1.878118794,-0.069754276
10-31-2008,8,424,-0.00780751,-0.00143057,-0.018640478,-0.002841905,0.0008169114,3.2166688E-6,0.0000782228,0.0017538483,0.1513683175,0.0141162635,0.0007424992,0.3504814248,0.033112694,0.0366450826,0.0000404661,0.0431350522,2450049.0661,0.0029758583,-2.036208999,-0.101675848
10-31-2008,9,424,-0.04150982,0.0022066553,0.0032978174,-0.000469578,0.0005822087,0.0000687645,0.0001099584,0.0009988555,0.139634808,-0.016713977,0.0021683194,0.4114956429,0.0554659708,0.0326486509,0.0000224277,0.0332139154,81931042.412,0.0023712339,-1.435080213,-0.060020775
11-30-2008,0,420,-0.580277842,-0.008068699,-0.151116689,-0.03167747,0.0039125851,-0.001800752,-0.001255373,0.0096808641,-0.017948034,0.0514877697,-0.033736349,-0.253269409,-0.098480587,-0.128128506,0.0001971819,0.253008743,8140.3742114,0.0144015829,-3.345215817,-0.264831506
11-30-2008,1,419,-0.46028263,-0.004567707,-0.109969733,-0.018549232,0.0029574013,-0.000641648,-0.000332838,0.0060933915,0.0819669151,0.0470791668,-0.014332925,-0.071896995,-0.055148479,-0.100846241,0.0001579569,0.2033486221,21005.50526,0.0091531377,-3.076508729,-0.249721266
11-30-2008,2,419,-0.391083182,-0.003129249,-0.079522351,-0.011744175,0.0025019,-0.000582837,-0.000342979,0.0051312643,0.1165196294,0.0425593865,-0.015339912,-0.059263014,-0.044737059,-0.097078021,0.0000974439,0.1490462974,41780.839862,0.0074265896,-2.661139463,-0.219601093
11-30-2008,3,419,-0.295387378,-0.007268213,-0.083625348,-0.010574392,0.0018485899,-0.000213033,2.5591225E-6,0.0041204198,0.1608157309,0.0316300498,-0.006263258,0.0230452251,-0.011986337,-0.08755035,0.000097221,0.0919212159,75704.856858,0.0062968101,-2.748147372,-0.223914863
11-30-2008,4,419,-0.238944442,-0.00148742,-0.100602155,-0.006963076,0.0015049585,-0.000122616,0.0000154242,0.0031614412,0.1508778355,0.0252784007,-0.010871383,0.0852570284,-0.0192374,-0.089296581,0.0000914348,0.0916586976,146112.16715,0.00582175,-2.367514127,-0.219124863
11-30-2008,5,419,-0.163848093,-0.007144301,0.011699371,-0.003436861,0.0012068632,7.1869661E-7,0.0000893002,0.0026553429,0.1670773438,0.0316518063,-0.003263964,0.1302072495,0.00044944,-0.086157824,0.000050872,0.0873609691,262963.58577,0.0055870556,-2.475303013,-0.231372094
11-30-2008,6,419,-0.136966418,0.0001820178,-0.014487808,-0.00226759,0.0010778889,0.0000369443,0.000131456,0.0023199594,0.1905473448,0.024024603,-0.002184327,0.2600232831,0.0122827806,-0.074615445,0.0000651893,0.0493584024,470260.90494,0.0044960892,-2.151403047,-0.195328008
11-30-2008,7,419,-0.146627132,-0.001773586,-0.025328638,-0.002114115,0.0010191951,7.8644358E-6,0.0000873971,0.0021730942,0.194001438,0.0145906694,0.0027717366,0.2775692801,0.0280182704,-0.068675342,0.0000329085,0.0471747822,932070.54267,0.0045806712,-2.079924735,-0.186220299
11-30-2008,8,419,-0.139179067,-0.002007534,-0.014170336,-0.002572099,0.0008812009,7.4244881E-6,0.0000893621,0.0018915582,0.143486351,0.0068358933,-0.000165905,0.3404985233,0.0338925115,-0.046064986,0.0000565813,0.0419703147,2239054.5451,0.0041117583,-2.151610703,-0.192204569
11-30-2008,9,420,-0.124662048,0.0028483012,0.007001928,-0.000618346,0.0006302704,0.0000729856,0.0001172396,0.0010783395,0.1396567084,-0.017338415,0.0025023142,0.4163332857,0.0556786891,-0.023028897,0.0000236955,0.0336841769,82279834.185,0.0032176283,-1.529090656,-0.138354124
12-31-2008,0,418,-0.643325312,-0.005981205,-0.262564591,-0.056921618,0.0041905749,-0.00220239,-0.001466009,0.0112485247,-0.09016977,0.0397073348,-0.04298311,-0.207537531,-0.106741524,-0.053563769,0.0003042913,0.4050548629,7446.9670257,0.0170618697,-3.439901031,-0.220690668
12-31-2008,1,417,-0.531344222,-0.003195776,-0.21849231,-0.030380004,0.0030248499,-0.001177769,-0.000735366,0.006801617,0.0407451888,0.0394714721,-0.02349827,-0.125994412,-0.060224721,-0.032565816,0.0001609366,0.2538229176,20055.329048,0.0117082128,-3.080893727,-0.191898814
12-31-2008,2,417,-0.458975906,-0.00568128,-0.15020348,-0.019833809,0.0021704371,-0.000511674,-0.000228377,0.0051020196,0.0925651529,0.0375250138,-0.01720718,-0.069699477,-0.034686612,-0.027387433,0.0000928675,0.1906715121,40297.920199,0.0081230508,-2.44907665,-0.182012912
12-31-2008,3,416,-0.39666351,-0.005042622,-0.17783048,-0.016802028,0.0017383414,-0.000323252,-0.000120968,0.0035362925,0.1177612414,0.0272412437,-0.009130076,-0.025513241,-0.020814001,-0.004434669,0.0001053382,0.1269916548,77156.247577,0.0073290745,-2.391849941,-0.164304113
12-31-2008,4,418,-0.344926106,-0.00249239,-0.140184464,-0.009928271,0.0013642157,-0.000127473,-3.08586E-6,0.0028611873,0.1406386853,0.0161250654,-0.011262086,0.0569478941,-0.011082395,-0.009742979,0.0000704077,0.0924306754,152454.50923,0.0069029644,-2.121959167,-0.153461148
12-31-2008,5,417,-0.296330368,-0.002899622,-0.063475171,-0.005344778,0.0011119524,-0.000022009,0.0000707684,0.0025370772,0.1402862884,0.0187113796,-0.009927023,0.1378571728,-0.000015988,-0.006236644,0.0000636559,0.0809437542,280526.55417,0.0060398929,-2.166542999,-0.128422156
12-31-2008,6,417,-0.24114055,-0.002113579,-0.059781344,-0.003273614,0.000987865,-0.000057922,0.000041773,0.0021698338,0.1645382173,0.0289013298,-0.002445319,0.2280004481,0.0214453152,-0.011126497,0.0000475401,0.0533251525,500279.69034,0.0050429769,-2.071354117,-0.103843361
12-31-2008,7,416,-0.249763125,-0.001681622,-0.012414516,-0.002730846,0.0009289847,6.5629788E-6,0.0000972393,0.0019625048,0.170005379,0.0178819585,0.0003455697,0.2879116492,0.0295187873,-0.006108286,0.0000355222,0.0498916681,977258.83626,0.0047822029,-1.707212529,-0.107568066
12-31-2008,8,418,-0.269305817,0.0010830057,-0.021932526,-0.003001317,0.0008264725,0.0000192063,0.0001021113,0.0018122773,0.1331100645,0.0146727078,0.000594429,0.329215037,0.0345653898,-0.002011224,0.00004411,0.0461841856,2326902.006,0.0039684873,-1.934684649,-0.075743834
12-31-2008,9,417,-0.234618141,0.0035006753,-0.004127222,-0.001216759,0.0006288188,0.0000629922,0.0001073994,0.0010938756,0.1135492002,-0.015677114,0.0021413783,0.4076860344,0.0564962783,-0.000166018,0.0000243303,0.0354415333,81265753.476,0.0031235205,-1.459281127,-0.057184221
01-31-2009,0,413,-0.681292635,-0.004050194,-0.247728719,-0.055952403,0.0039231764,-0.001934731,-0.001406471,0.0099774627,-0.069042616,0.0417634305,-0.039880095,-0.212296644,-0.116355786,-0.056685436,0.000258219,0.3819156927,7873.2226175,0.0161249799,-3.308505751,-0.108835129
01-31-2009,1,413,-0.61489351,-0.007472489,-0.247775359,-0.020669464,0.0030256293,-0.001038132,-0.000625159,0.0068715387,0.0247438315,0.0335260297,-0.024674361,-0.118179318,-0.051268478,-0.052324745,0.0001563571,0.2822867865,20751.665768,0.0106237424,-2.782046804,-0.035094815
01-31-2009,2,412,-0.554647981,-0.006434236,-0.209983067,-0.021355454,0.0026028684,-0.000535974,-0.000251809,0.0054755725,0.0756321224,0.0391061484,-0.013859374,-0.084926824,-0.046533198,-0.046013031,0.0001368785,0.1796115483,39852.258787,0.0077797588,-2.332523232,-0.014867944
01-31-2009,3,412,-0.474971892,-0.003119601,-0.13771955,-0.016573989,0.001794588,-0.000247552,-0.000068829,0.0040147309,0.1095484485,0.0255663502,-0.008965953,-0.012428235,-0.017176318,-0.057266421,0.0001118777,0.1504132946,71391.34678,0.0064695324,-2.053793352,0.0386111777
01-31-2009,4,413,-0.427529185,-0.003047958,-0.139835197,-0.012857314,0.0015617185,-0.000133959,2.956431E-6,0.0028198037,0.164977472,0.0270734234,-0.010529821,0.0434167589,-0.011851113,-0.070608914,0.000082737,0.0960889717,133824.18079,0.0060082299,-1.548203194,0.0701247351
01-31-2009,5,413,-0.377976384,-0.001863617,-0.13459742,-0.008806153,0.0014283878,-0.000061715,0.0000532798,0.003084505,0.1129174524,0.0243082564,-0.011237944,0.0948026159,-0.01222156,-0.071190928,0.0000747859,0.0872868221,245044.91908,0.004980077,-1.529397144,0.0895184402
01-31-2009,6,412,-0.300969163,-0.002857803,-0.040979741,-0.006518446,0.0010360007,-0.000038231,0.0000703458,0.0022594301,0.1775630043,0.024171617,-0.003381835,0.2472231551,0.0185009984,-0.057207676,0.000046362,0.0582331586,449368.49902,0.003914029,-1.410053883,0.0778856459
01-31-2009,7,412,-0.323181066,-0.000554314,-0.003881599,-0.005858761,0.0010585826,0.0000137042,0.0000960149,0.002183791,0.1440178007,0.0172388581,-0.000653943,0.2697444757,0.0330000293,-0.052601843,0.0000368231,0.0504487278,876981.81987,0.0037409971,-1.349617924,0.072342894
01-31-2009,8,413,-0.339507974,0.00198384,-0.026318665,-0.005537418,0.0009196954,0.0000246407,0.0001144805,0.0019592127,0.1273998539,0.011310707,-0.00037428,0.3276569692,0.0326134277,-0.042725155,0.00005765,0.0471519745,2136842.0498,0.0029945235,-1.578203517,0.059150997
01-31-2009,9,413,-0.268832497,0.0002160517,0.009886795,-0.004184511,0.0006655363,0.0000760486,0.0001241615,0.0011816023,0.1171634745,-0.016391311,0.0016900977,0.4184471965,0.0593830979,-0.05318247,0.0000262727,0.037539402,74605819.107,0.0020481774,-1.148211115,0.0209726678
02-28-2009,0,411,-0.719441254,-0.006950733,-0.283228964,-0.062748043,0.0054374091,-0.002526178,-0.001824194,0.012401367,-0.04713215,0.0398984524,-0.038928006,-0.218231202,-0.132866076,-0.034290643,0.0002784127,0.354913672,6935.1088249,0.0137622618,-2.578867916,0.0469586936
02-28-2009,1,410,-0.609696349,-0.00541221,-0.199400386,-0.026132152,0.0038969455,-0.001327995,-0.000838086,0.0086942863,0.019225908,0.035872062,-0.021862646,-0.086005284,-0.051063737,-0.03691001,0.0002723443,0.29699946,17877.817696,0.0089602375,-2.352629598,0.0274970357
02-28-2009,2,410,-0.542825892,-0.004453362,-0.223900427,-0.020883637,0.0031490825,-0.000598777,-0.000212247,0.0063212684,0.0908582261,0.0353382415,-0.017740011,-0.029243185,-0.055517515,-0.03190886,0.0001485789,0.1625792353,34577.850442,0.0061964022,-1.762299121,-0.005152202
02-28-2009,3,411,-0.446547278,-0.002093638,-0.155341357,-0.014764503,0.0023462088,-0.000280285,-0.000088496,0.00514401,0.1014480456,0.0286706942,-0.008781937,-0.027746989,-0.013950087,-0.019178489,0.0001484061,0.1515177399,61281.813363,0.0053367701,-1.545549573,-0.044757705
02-28-2009,4,410,-0.343915297,-0.002421131,-0.098965492,-0.011761118,0.0019707463,-0.000139017,-2.761516E-6,0.0036653938,0.138614921,0.0212450373,-0.008336826,0.0457280654,-0.006925038,-0.029393087,0.0000567815,0.1130412368,113935.33832,0.0045174036,-1.075002803,-0.100244518
02-28-2009,5,410,-0.28833438,-0.001016955,-0.145356335,-0.010680967,0.0016619769,-0.000123468,0.0000446992,0.0037886985,0.1125716058,0.026741873,-0.009196799,0.1215876913,-0.014207517,-0.035667545,0.0001023199,0.0824215371,212616.01321,0.003830804,-1.076275233,-0.109728154
02-28-2009,6,411,-0.217073108,0.0002492479,-0.052254181,-0.007040651,0.0012305916,-0.000049321,0.0000579955,0.0028085696,0.1491678554,0.0219371745,-0.007575908,0.2055244747,0.0073422609,-0.037162291,0.0000571347,0.0623194251,396061.74894,0.0027699199,-0.812819605,-0.095028642
