public_date,port_beta,_FREQ_,mom12m_Mean,hxz_abr_Mean,hxz_sue_Mean,hxz_re_Mean,bm_Mean,ep_Mean,cfp_Mean,sp_Mean,agr_Mean,ni_Mean,acc_Mean,op_Mean,roe_Mean,seas1a_Mean,adm_Mean,rdm_Mean,me_Mean,svar_Mean,beta_Mean,mom1m_Mean
05-31-2017,1,323,0.2987751265,-0.001413617,0.026457035,-0.000842362,0.0002927205,0.0000239169,0.0000534623,0.000675979,0.1575322414,0.0030527503,-0.000237617,0.3716100814,0.0623515842,0.0322552671,0.0000190618,0.0419467438,38213310.865,0.0003210288,-2.160014672,0.0115608366
05-31-2017,2,323,0.2412308598,0.0013797922,0.059581145,-0.000377713,0.000348128,0.0000260804,0.0000600453,0.0006458569,0.1672731187,0.0158185844,0.0032235215,0.4814397141,0.0527605729,0.0399546848,0.0000135678,0.0361251274,134194807.31,0.0001940616,-1.36102759,0.0106639032
05-31-2017,3,322,0.2785374563,0.0018161586,0.0276649886,0.0004253307,0.0004690303,0.0000342923,0.0000687372,0.0006730302,0.0877875566,-0.003329647,-0.018276112,0.3676565495,0.0841693917,0.0245896102,0.0000142812,0.0282677484,44588790.632,0.000197775,-0.733452092,0.0112902118
05-31-2017,4,463,0.2810172822,0.0014135446,0.0478467656,0.000016199,0.0003624013,0.0000462439,0.0000664942,0.0003934572,0.0935366987,-0.012520178,0.0069387431,0.4451739029,0.0595401386,0.0272177032,8.6393254E-6,0.0251756928,238864507.13,0.0001347522,-0.295596199,0.0163444296
05-31-2017,5,323,0.2198062945,-0.000414631,0.0429549885,0.0000984427,0.0003639089,0.000036525,0.0000640122,0.0004973033,0.0959200583,-0.010137174,-0.001171538,0.3752548116,0.0503800053,0.0240084068,8.7127032E-6,0.0327640445,149362637.65,0.0001406007,0.1187737202,0.0156614325
05-31-2017,6,322,0.2055493573,0.0005875737,0.0329842126,-0.000289666,0.0004677597,0.0000411637,0.0000654031,0.0006049713,0.1221715049,0.0236145144,-0.001897825,0.3511286547,0.0415428132,0.0135789501,0.000013636,0.0188652754,110301775.99,0.0001720261,0.4768679893,0.0101237409
05-31-2017,7,323,0.1628006096,-0.001167608,0.0118124996,-0.000162783,0.0004007928,0.0000366949,0.0000748947,0.0005564719,0.0389402562,-0.0064657,0.0005743084,0.3709963883,0.0103143944,0.0105469742,0.0000142136,0.0169315755,132389690.72,0.0001035211,0.953921455,0.0058578409
05-31-2017,8,323,0.16997729,0.0006217368,0.0772286937,-0.000151875,0.0003921082,0.000047217,0.0000746104,0.0005402222,0.089719839,-0.007039276,0.0003990101,0.3693930734,0.07442188,0.0211562321,0.00001351,0.0228627324,117140862.25,0.0001062878,1.454362829,0.0131831834
05-31-2017,9,323,0.1584659923,-0.002250303,-0.003677505,-0.000126144,0.0005774224,3.2530802E-6,0.0000515369,0.0005999064,0.1483817362,0.0304320496,-0.001152497,0.2082775819,-0.011427625,0.0096340564,0.0000214365,0.0280324106,12764177.374,0.0003141679,2.591973406,0.0080545508
06-30-2017,0,324,0.3363498913,0.0004224215,0.1111584732,-0.000646166,0.0002515324,-0.000021612,1.4595312E-6,0.0003339121,0.3862032829,0.0776074481,0.000547813,0.0444230451,-0.016472335,-0.087216686,0.0000119497,0.0509930767,26560438.189,0.0007014471,-4.629116395,0.0302790024
06-30-2017,1,324,0.2421598919,0.0005186186,0.0449080352,-0.000966814,0.0002378337,0.0000200206,0.0000462449,0.0005242724,0.2008521856,0.021850427,0.002233129,0.525529307,0.0482926642,-0.039571773,0.0000155373,0.0404993363,167871294.68,0.0002985382,-2.525732519,0.0196771903
06-30-2017,2,324,0.2730712537,0.0010017806,0.0383095696,0.0003703161,0.0004141096,0.0000320327,0.0000693197,0.0006713442,0.119497373,0.0122621279,-0.021356709,0.443384505,0.1298600964,-0.02361354,0.00001168,0.0359388868,52863198.846,0.000230078,-1.554751762,-0.00454673
06-30-2017,3,324,0.2429788239,0.0011397082,0.0401771294,0.0000907745,0.0005368846,0.0000461038,0.0000737353,0.0005393056,0.0759816641,-0.006347157,0.0041097879,0.348998937,0.0407793929,-0.031694372,0.0000110629,0.0322337772,112162923.42,0.0001860756,-0.953806009,-0.007948131
06-30-2017,4,565,0.2251326127,0.0011258489,0.02766664,-0.000108166,0.0003467911,0.0000407639,0.0000656262,0.0004463098,0.0899407708,-0.009587876,0.0016869427,0.445310117,0.0563298808,-0.022360818,7.8257974E-6,0.0183713598,213768454.65,0.0001640151,-0.49329399,0.0137726766
06-30-2017,5,324,0.2368006123,0.0001788617,0.051141653,-0.000052112,0.0003434014,0.0000434835,0.0000738497,0.0006079025,0.177704974,0.020396283,0.0084261901,0.4038435223,0.0619596457,-0.004447174,0.0000140782,0.0298772487,141911879.42,0.000179317,-0.038690735,0.0181449697
06-30-2017,6,324,0.1833882478,0.0008821561,0.0692264219,-0.000060616,0.0004463773,0.0000388417,0.0000668507,0.0006273858,0.0884655736,0.0002279414,0.0012873583,0.3539778106,0.0555208202,0.0120939924,0.0000125096,0.0291638473,102483774.85,0.0001427325,0.3359766306,0.009409316
06-30-2017,7,324,0.1582885451,0.0008965748,0.027449805,0.0000140925,0.0003620255,0.0000447998,0.0000761051,0.0004838845,0.0683969205,-0.006590028,0.0038676237,0.4173081652,0.0253130698,0.0358122586,0.0000128781,0.0197850561,133109654.92,0.0001223032,0.7920062103,0.0233911632
06-30-2017,8,324,0.1617391781,-0.001008465,0.0025409282,-0.000016501,0.0003540471,0.0000446474,0.0000702465,0.0006285924,0.0675967922,-0.001142899,-0.010742327,0.4557872401,0.0160899962,0.0482654464,0.0000154605,0.0171976884,116237317.86,0.0001251825,1.35370569,0.0206905426
06-30-2017,9,324,0.1417377595,-0.003522339,0.054287157,0.0000146101,0.0006597764,0.00002104,0.0000741315,0.000562708,0.0867036199,0.0231932474,-0.002476287,0.2056527816,0.0203313192,0.0695053102,0.0000298035,0.0238585148,18827279.383,0.0002437688,2.3841769447,0.0168305856
07-31-2017,0,326,0.5391134361,0.0072391909,0.1216096103,-0.000271857,0.0002495422,-0.000022489,2.772254E-7,0.0003333707,0.3547778624,0.0742346022,-0.002839754,0.0914778291,0.0181606632,0.1108380277,0.0000118109,0.0492718984,28559839.28,0.0007212823,-4.766985641,0.0484938609
07-31-2017,1,326,0.3165762938,-0.001967131,0.0476157932,-0.001015593,0.0002246998,0.000018182,0.0000436164,0.0005011844,0.2042791417,0.0221957959,0.0025588796,0.5292565771,0.0528149929,0.0805874189,0.0000149118,0.0398811263,171798476.51,0.000325041,-2.550147307,0.0226935485
07-31-2017,2,326,0.3098599277,0.0007243783,0.0373341369,0.00022896,0.0004079249,0.0000310218,0.000067647,0.0006585379,0.1226387307,0.0120098664,-0.023843837,0.4442617976,0.1447093877,0.0767702168,0.0000114565,0.0363522975,55310057.307,0.0002371915,-1.574701122,0.0368827539
07-31-2017,3,326,0.2426011078,-0.002707531,0.0331619113,-0.000141362,0.000485622,0.0000442368,0.0000729936,0.0005456943,0.0818822509,-0.0030943,0.0048545547,0.3502766909,0.0436492092,0.0586112533,0.0000117088,0.0309117572,98861449.372,0.0001775221,-0.985428712,0.0426069533
07-31-2017,4,528,0.3050404798,0.0001544178,0.0323720138,-0.000076985,0.0003610568,0.0000421867,0.0000663794,0.0004494884,0.0852436573,-0.011223598,0.0004413344,0.467334358,0.0593022082,0.0537796597,7.640627E-6,0.0185489264,231465320.29,0.0001695995,-0.508050418,0.0037277262
07-31-2017,5,325,0.2842592113,0.000725564,0.0532001306,-0.000017109,0.0003353159,0.0000425025,0.0000725761,0.0005929724,0.190615691,0.0249761324,0.0090400633,0.4084184046,0.0600587828,0.0513286873,0.0000135626,0.0298721978,150363193.74,0.0001885037,-0.041306252,0.0063132142
07-31-2017,6,326,0.1844093691,-0.001712737,0.0709822302,-0.000057578,0.0004430449,0.000038501,0.0000662422,0.0006199963,0.0885755146,0.0004272412,0.0023297834,0.3379302173,0.0679440039,0.0288663601,0.0000125183,0.029245291,106431105.65,0.0001505042,0.334074158,0.0142860712
07-31-2017,7,326,0.1508901405,0.0036877632,0.0275620586,0.0000160095,0.000358701,0.000044401,0.0000752867,0.0004772239,0.0830637974,-0.004746138,0.0041878292,0.4160478199,0.0277771356,0.0082048737,0.0000128505,0.0195737684,133586581.87,0.000146099,0.7902929734,0.0072947531
07-31-2017,8,326,0.1327115287,0.0006430464,0.0035796373,-0.000036588,0.0003602519,0.000043095,0.0000677157,0.0005991829,0.0656814965,-0.001304654,-0.010273191,0.4419089413,0.0188104381,0.0228959792,0.0000149933,0.0171964333,118705610.81,0.0001358036,1.3530513777,-0.002758358
07-31-2017,9,326,0.0886161547,-0.001316694,0.0551818438,0.0000426519,0.0006407428,0.0000203713,0.0000719168,0.0005469936,0.0889315004,0.0239784289,-0.002448489,0.2176060083,0.0170533722,0.014061255,0.0000302725,0.0237453578,19742770.949,0.000235901,2.3853894144,-0.002484814
08-31-2017,0,327,0.4473872328,0.0063347942,0.0945020304,-0.00024034,0.0002583904,-0.000023204,1.8326452E-6,0.0003422198,0.3790281322,0.075788246,-0.002010985,0.1043601279,0.0151158797,0.0159024537,0.0000104945,0.0485457247,29131230.546,0.000699012,-4.857134444,0.0312339854
08-31-2017,1,326,0.2381551236,-0.002703212,0.0181240474,-0.000905876,0.0002691293,0.0000153683,0.0000440756,0.0004917347,0.1976842668,0.014801625,0.0034970212,0.5221715442,0.0512695731,0.013383705,0.0000156756,0.0418146031,167369896.99,0.000314522,-2.59073275,0.0397440343
08-31-2017,2,326,0.2648532193,0.0014139065,0.0818307769,0.0000980541,0.0003842746,0.000024596,0.0000596444,0.0006783315,0.1580222269,0.0323860453,-0.024530436,0.426691182,0.1567718858,-0.001342728,0.0000106696,0.0345570617,46711831.579,0.0002420423,-1.650309905,0.0355906536
08-31-2017,3,327,0.2708817418,-0.002502334,0.0567133896,-0.000077698,0.0005103398,0.000053389,0.0000784915,0.0004876075,0.0925646996,-0.009617482,0.0052774901,0.3755565626,0.0444692812,0.0406925787,9.069945E-6,0.0276333864,160868131.03,0.0001530421,-1.020541975,0.0167936728
08-31-2017,4,512,0.1739218795,-0.002378588,0.0184546146,-0.000313533,0.0003328815,0.0000363634,0.0000667007,0.0005658959,0.0606137908,-0.007094829,-0.002815232,0.5107946233,0.0607902962,0.0135485488,9.4993919E-6,0.0215979184,73292287.337,0.0001905404,-0.568373969,0.0174905837
08-31-2017,5,326,0.2706419192,0.002259797,0.046972293,-0.000071786,0.0003252108,0.0000419424,0.0000653386,0.0004624383,0.1756113206,0.0133858432,0.0074756671,0.3907544293,0.0691710927,0.0200677789,0.0000105857,0.0240576364,317906815.51,0.0001703583,-0.145212435,0.0299006323
08-31-2017,6,327,0.1606636523,-0.000096664,0.0685993921,-0.000208459,0.0004374016,0.0000406703,0.0000712487,0.0006731906,0.0661009558,-0.002851344,0.0027761315,0.318494174,0.0554047119,0.00903394,0.0000149638,0.0278527858,107397180.15,0.0001488946,0.2718925503,0.0214126569
08-31-2017,7,326,0.1421584291,0.002635101,0.0298746093,0.0000640875,0.000364352,0.0000452886,0.0000785213,0.0005105161,0.117467271,0.0022746074,0.0033173563,0.4058579266,0.056959723,-0.005218963,0.0000139026,0.0223934561,125814971.13,0.0001455922,0.7138603031,0.0135895777
08-31-2017,8,326,0.1030903581,-0.000025839,0.0154390448,-0.000026585,0.0003387734,0.0000431617,0.0000659812,0.0005664872,0.0528038534,-0.007455984,-0.009666889,0.5032410715,-0.003254749,-0.006005696,0.0000151935,0.0178499648,124760852.34,0.0001207976,1.2675206705,0.0170247237
08-31-2017,9,327,0.0760644337,0.0007419879,0.0534533629,0.0000288099,0.0006466661,0.000017643,0.0000702743,0.0005321867,0.0905220182,0.0252093632,-0.001915975,0.197929593,0.012247683,-0.034991915,0.0000329178,0.02664884,20060408.522,0.0002268904,2.3706986153,0.0249555803
09-30-2017,0,326,0.4881431877,0.0062156995,0.0255631255,-0.00008037,0.0002493986,-0.000020743,2.9631111E-6,0.0003316291,0.3743374495,0.0643201406,0.0057667079,0.063220634,-0.018900252,0.0342152201,0.0000100524,0.0439029504,27573761.264,0.0008554098,-4.902585716,0.029776117
09-30-2017,1,325,0.2736736079,-0.002375441,-0.049504308,-0.000285208,0.0002803899,0.0000139302,0.0000439371,0.0005211961,0.2177609674,0.0162500106,0.0057607343,0.4639455997,0.0265157032,0.0368383793,0.0000153392,0.0418352262,157970722.21,0.0002954324,-2.62930315,-0.005893992
09-30-2017,2,325,0.2797841856,4.5042717E-6,0.0584310935,-0.000232274,0.0004398462,0.0000347068,0.0000627203,0.0006372674,0.0983557422,0.0054883904,-0.000258712,0.4491698105,0.1234414482,0.0066634999,9.3272887E-6,0.0342006918,58074135.177,0.0002157096,-1.558728317,-0.00516793
09-30-2017,3,325,0.2540672254,-0.002821827,0.0295668735,0.0005173201,0.0004994261,0.0000481344,0.0000782975,0.0005488858,0.111788443,-0.007272865,0.0014074339,0.4085769773,0.0440180048,-0.001483376,0.000011615,0.0280361831,115180197.65,0.0001793232,-0.996946781,0.00062027
09-30-2017,4,508,0.2458736214,0.0020077191,0.0195701329,-0.0000558,0.0003343447,0.0000417859,0.0000666624,0.0004756791,0.0998962719,-0.010189925,0.0061815045,0.4641773975,0.0622976577,0.0082154922,7.5709073E-6,0.0188507041,235456078.88,0.0001741246,-0.521174326,0.0192234945
09-30-2017,5,325,0.2077270776,-0.002080868,0.0164388853,-0.000058934,0.0003190374,0.0000402282,0.0000646412,0.0004820989,0.1185321885,-0.003022589,0.0101310996,0.4367984643,0.0738305753,0.0023878412,8.8722401E-6,0.029138966,163980638.51,0.0001473068,-0.130535965,0.0057628607
09-30-2017,6,325,0.18965698,-0.001596265,0.0289780588,0.0000150103,0.0004110692,0.000038527,0.0000648728,0.0006162398,0.1193237535,0.0074163825,0.0006762183,0.3253508439,0.0506441118,-0.004666721,0.0000168653,0.0292070801,111304686.15,0.0001624631,0.3048524419,0.0032922944
09-30-2017,7,325,0.1422041827,-0.000434673,0.0753830134,-0.000056105,0.0003989283,0.0000463172,0.0000824753,0.0005338923,0.0846925801,-0.001813069,0.0006118558,0.3781582715,0.0592769903,0.0029232689,0.000013416,0.0182501228,126386734.59,0.0001431464,0.7666585476,-0.005392635
09-30-2017,8,325,0.1385289388,0.0007595197,-0.015299102,0.000103169,0.0003317009,0.0000408553,0.000063679,0.000585193,0.0650303628,0.0003070247,-0.009099868,0.5396355983,0.0360150008,0.0040740286,0.0000160722,0.0180720188,128736522.18,0.0001197167,1.3382863823,0.0037977748
09-30-2017,9,326,0.1452437574,0.0006239852,0.0371751161,0.0000894344,0.0006685285,0.0000251056,0.0000788522,0.0005347673,0.0995161953,0.0237782196,-0.000055043,0.1880154254,0.0036177155,0.0174685307,0.0000289017,0.0269475756,19549601.374,0.0002211845,2.4506481072,0.0238405394
10-31-2017,0,325,0.507207548,0.0022510011,0.0233527823,-0.00008517,0.000245156,-0.000017893,6.41084E-6,0.0003428122,0.3779449982,0.0641878662,0.0075016934,0.0986528742,-0.013215845,-0.035223252,8.6916933E-6,0.0423239133,28534939.081,0.0008467927,-4.956781203,0.0442101739
10-31-2017,1,325,0.2181148287,0.0050326297,-0.053248847,-0.000229979,0.0002739122,0.0000132334,0.0000432738,0.0005163255,0.2220761866,0.0169503819,0.0029149747,0.4900975158,0.0264449662,-0.050191199,0.0000147858,0.0433641537,196572631.02,0.0003748946,-2.629882667,0.0018890376
10-31-2017,2,325,0.267575777,-0.004024676,0.0652188852,-0.000118025,0.0004510674,0.0000287619,0.0000610994,0.0007021877,0.1281972006,0.013996875,0.0048624326,0.4876987948,0.1389541832,-0.011368311,0.0000119987,0.0326131831,43886116.004,0.0002672169,-1.638850406,0.0493297516
10-31-2017,3,324,0.2696756618,-0.000767287,0.0095397415,0.0003623476,0.0004763583,0.0000478554,0.000075315,0.0005179813,0.1026255922,-0.009478673,0.0017326304,0.3835307441,0.044045021,-0.012029518,0.0000105752,0.0286335755,119525051.14,0.000179896,-1.030184212,0.0449953704
10-31-2017,4,489,0.2502829784,0.0015692685,0.0069764254,0.0000379602,0.00033132,0.0000410041,0.0000652006,0.0004623735,0.0924879748,-0.01239665,0.0069811664,0.4490692061,0.0713157635,-0.009055398,7.107649E-6,0.0187410276,261358012.45,0.000164025,-0.504479538,0.0195385012
10-31-2017,5,325,0.2560590017,0.000874107,0.0363482386,-0.000061137,0.0003017935,0.0000373804,0.0000596758,0.0004691887,0.1413953928,0.0011561845,0.0098048698,0.4578322661,0.0770747499,-0.011074651,8.4318831E-6,0.0247552714,176016865.05,0.000162349,-0.106316793,0.0284071476
10-31-2017,6,324,0.1865503631,0.001609706,0.0267206316,-0.000033984,0.0004120726,0.0000411603,0.0000670062,0.0006138515,0.1230925086,0.005571639,0.0010353975,0.3287914885,0.036269266,-0.017984497,0.0000144797,0.036229851,121825031.59,0.0001555048,0.3040094812,0.0405401437
10-31-2017,7,325,0.1462754903,-0.000948152,0.0785761516,0.0000124864,0.0003924585,0.0000453856,0.0000816413,0.0005123432,0.0817034968,-0.000577688,0.0000121077,0.3838999769,0.0597157098,-0.025460459,0.0000137299,0.0191040599,124639047.21,0.0001415167,0.755920775,0.0342490114
10-31-2017,8,325,0.1380731394,-0.00020457,-0.013773403,0.0001125091,0.0003235885,0.0000395374,0.0000623148,0.0005731371,0.0668713514,-0.000562473,-0.008375904,0.5410727433,0.0353898282,-0.016658012,0.0000154387,0.0175161447,134761914.67,0.0001265628,1.35087172,0.0119071839
10-31-2017,9,325,0.1715151975,0.0015582646,0.0344880987,-0.000023569,0.0006437472,0.0000236559,0.0000757698,0.0005014767,0.1001340298,0.0240367131,-0.000186502,0.1699057157,0.0188860998,-0.019427921,0.0000291531,0.0333519927,20775430.293,0.0002017277,2.4704105997,-0.001053178
